id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
9705,Swordfish,18.861,tt0244244,6.5,197809,movie,2001, crime action thriller hacker hostage secret-agent terrorism bank-robbery ex-con wire misdirection aftercreditsstinger enter lacks enforcement stanley jobson gabriel account hack stashed skills determined mitts fight administration drug encryption secret computer expert rogue billion 9 log government agent terrorism cash shear mainframe
9699,Trail of the Pink Panther,11.207,tt0084814,4.8,11366,movie,1982,the pink panther (original) collection mystery crime comedy robbery airplane police diamond detective inspector disguise famous pink authorities french marie sets interview chief inspector diamond lugash solve stolen disappears plane route time mystery starts france reporter panther jouvet clouseau connected
9706,The Spiral,11.195,tt0134928,5.2,4082,movie,1998,ring collection horror fantasy drama thriller mystery code sequel pathology serial-killer car-accident videotape rebirth murder-hunt relentless spirit contact mysterious answers death sadako wife young caused son haunted curse pathologist friend seeks videotape cursed
9708,The Wicker Man,12.699,tt0450345,3.8,72127,movie,2006, mystery horror thriller island california airplane based-on-novel-or-book limousine car-crash remake allergy bee based-on-movie folk-horror disappearance discovers neo small sheriff secretive larger investigating pagan solve young island community mystery girl
9709,My Summer of Love,10.265,tt0382189,6.7,22021,movie,2004, romance drama northern-england sibling-relationship england becoming-an-adult female-friendship moped yorkshire lesbian-relationship summer female-homosexuality biting tomboy lgbt vibrant exotic enter helps secrets waters countryside brother yorkshire tamsin father deepen class pampered born girls tomboy working meets seal friendship mona adulterous dangerous spy introduces christian bound
9710,Allan Quatermain and the Lost City of Gold,11.329,tt0092534,4.6,10604,movie,1986,allan quatermain collection mystery comedy action adventure gold treasure sibling-relationship africa riddle treasure-hunt sequel gold-mine slave archaeologist missing-person archeology allan-quatermain lost discovers follow brother allan exploring learn tribe controlled trace quatermain gold white mined search footsteps lord disappears arriving decides evil legendary robeson slaves africa city legions agon
9711,Species III,13.9,tt0410650,4.2,11104,tvMovie,2004,species collection action horror sci-fi saving-the-world pregnancy transformation creature military abbot quest chemistry scoops trail student savage worthy escapes blonde gorgeous baby race eve question killed named alien sara mate child half time fortunately delivers leaves carnage wake ambulance breed deaths dean grows
9714,Home Alone 3,26.443,tt0119303,4.6,128452,movie,1997,home alone collection crime comedy action family winter burglar bravery computer-chip family-relationships sequel slapstick-comedy technical-toy little-boy home-invasion precocious-child home-alone mischievous-child chicken-pox kids-on-their-own child-rescue pruitt year spies fend turns nefarious break secret house toy pox chicken 9 mix alex concealing car microchip
697843,Extraction 2,66.638,tt12263384,7.0,154729,movie,2023,extraction collection crime action thriller assassin hero escape mercenary rescue-mission sequel survival based-on-graphic-novel violence tyler death rake gangster ruthless family mission takes imprisoned skilled dangerous highly brink commando saving
9715,Hope Floats,64.182,tt0119313,6.0,30864,movie,1998, comedy romance drama high-school funeral despair texas telegram leaving-ones-family loss judgment dog pond hometown acquaintances helps pruitt television starting sleeping small blossom humiliated live husband returning feet faced texas thrilled connie unhappy love bernice daughter justin friend birdee hometown petty
206324,Bhaag Milkha Bhaag,21.101,tt2356180,8.2,73107,movie,2013, biography sport history drama fight knife biography past sister love jail slaughter family sports-documentary athlete athletes milkha olympian overcame champion war partition true pakistan runner family story sikh india massacre singh flying civil iconic homelessness
9718,Talladega Nights: The Ballad of Ricky Bobby,15.966,tt0415306,6.6,202935,movie,2006, comedy sport car-race prayer north-carolina family-dinner motorcycle advertising divorce nascar dog-trainer sport-competition psychosomatic-illness aftercreditsstinger duringcreditsstinger fastest man wheels greatest food flamboyant machine turbo ricky drivers bump hits unexpected ridden girard lifestyle wife big nascar smokin wreck bobby daredevil jean bested luxurious american winning eat dimwitted hot reduced fear charged mansion speed history hairy fast euro idiot
42488,The New Land,10.41,tt0069035,8.0,5386,movie,1972,the emigrants collection drama history western nan 19th amidst frontier uprising gold century swedish adapt war lure native struggles life family american immigrant half california civil
337401,Mulan,40.99,tt4566758,5.8,160791,movie,2020, fantasy adventure drama action family martial-arts hero china fake-identity honor east-asian-lead heroine based-on-myths legends-or-folklore live-action-and-animation chinese-girl live-action-remake innermost man harness hua imperial jun spirited army father determined ailing strength issues feet chinese defend huns country true eldest step family embrace place warrior disguised daughter emperor china serve honored decree potential tested steps mulan quick
75258,Secret of the Wings,46.119,tt1217213,7.0,14490,movie,2012,tinker bell collection fantasy animation adventure family cold winter fairy-tale fairy sister separation duringcreditsstinger woman-director unite tinkerbell learn woods warm secret meets fairies pixie periwinkle wings hollow winter forbidden wanders
9722,Bewitched,15.595,tt0374536,4.8,76017,movie,2005, fantasy comedy romance witch enchantment falling-in-love woman-director actor classic remake bewitched television upcoming thinking actress overshadow unknown unknowingly egocentric cast witch
337404,Cruella,66.942,tt3228774,7.3,271492,movie,2021,cruella collection crime comedy adventure family 1970s anti-hero villain punk-rock fashion-designer fashion origin-story live-action-remake streets revelations raucous day appetite rock legend grifter amidst build sets terrifyingly determined fashion pair befriends punk revolution cruella thieves fashionable embrace eye chic devastatingly hellman mischief 1970s relationship named bent life von designs baroness london catches young estella wicked flair events motion revenge haute
370172,No Time to Die,47.597,tt2382320,7.3,451319,movie,2021,james bond collection action adventure thriller based-on-novel-or-book forgiveness poison spy mi6 family british-secret-service parents global-threat nanobots left bond trail rescue cia service turns mysterious short lived scientist enjoying active villain life expected mission peace leiter dangerous armed treacherous friend kidnapped tranquil felix technology jamaica leading
9725,Friday the 13th Part 2,30.949,tt0082418,6.1,79292,movie,1981,friday the 13th collection mystery horror thriller new-jersey summer-camp psychopath sequel woods mysterious-man revenge serial-killer summer massacre series-of-murders death-of-mother teenager presence lake real roam bloodbath area lurking grisly camp years ominous sensing proves counselors crystal legend horrible
9726,A Good Year,16.722,tt0401445,6.9,102443,movie,2006, comedy romance drama provence wine-cellar vineyard romantic-comedy wine winegrowing holidays lost uncle property long london cousin skinner spent inherits provence meets tells childhood max failed vineyard arrival california woman banker
9728,Friday the 13th Part III,27.404,tt0083972,5.6,61576,movie,1982,friday the 13th collection horror thriller lake summer-camp sadism psychopath sequel woods murder slaughter serial-killer slasher summer series-of-murders blood-lust one-by-one supernatural-horror young-girls slaughtering idyllic lake turns bloody summer victim ignoring maniacal legacy nightmare jason camp unspeakable fall turn group stalks terror counselors naïve crystal
9729,Where the Truth Lies,10.196,tt0373450,6.4,18893,movie,2005, mystery crime thriller drama journalist 1970s entertainer journalism one-night-stand extramarital-affair sex-party reporter 1950s comedy reasons ambitious sudden probes team split
